Recency,Frequency,AOV,Monetary,Avg_Order_Gap,Predicted_AOV,Predicted_LTV,LTV_Segment
277,1,117.55,117.55,277.0,116.91713,116.91712951660156,Medium Value
11,7,376.99142857142857,2638.94,1.5714285714285714,376.95346,2638.6742248535156,High Value
73,5,334.938,1674.69,14.6,328.802,1644.010009765625,High Value
26,2,297.71,595.42,13.0,299.06406,598.1281127929688,High Value
17,12,249.955,2999.46,1.4166666666666667,255.1823,3062.1875610351562,High Value
141,1,196.0,196.0,141.0,194.54721,194.54721069335938,High Value
26,7,257.55857142857144,1802.91,3.7142857142857144,256.89597,1798.2717590332031,High Value
19,2,302.32,604.64,9.5,302.95786,605.9157104492188,High Value
4,2,364.08,728.16,2.0,362.1245,724.2490234375,High Value
66,5,411.10200000000003,2055.51,13.2,414.7315,2073.6575317382812,High Value
1,2,173.875,347.75,0.5,173.31442,346.62884521484375,High Value
43,7,486.67428571428576,3406.7200000000003,6.142857142857143,483.78424,3386.4896850585938,High Value
228,1,205.7,205.7,228.0,205.1067,205.10670471191406,High Value
16,4,393.1775,1572.71,4.0,401.13544,1604.541748046875,High Value
50,2,1589.085,3178.17,25.0,1582.043,3164.0859375,High Value
2,6,271.52,1629.12,0.3333333333333333,269.19687,1615.1812133789062,High Value
74,2,275.52,551.04,37.0,277.39603,554.7920532226562,High Value
1,31,657.2348387096774,20374.28,0.03225806451612903,637.7064,19768.899047851562,High Value
4,6,231.28,1387.68,0.6666666666666666,230.98196,1385.8917846679688,High Value
2,30,545.441,16363.230000000001,0.06666666666666667,502.65253,15079.575805664062,High Value
264,1,298.11,298.11,264.0,290.70197,290.70196533203125,High Value
53,2,996.0550000000001,1992.1100000000001,26.5,1003.654,2007.3079833984375,High Value
24,1,184.4,184.4,24.0,186.1378,186.13780212402344,High Value
10,6,412.3883333333333,2474.33,1.6666666666666667,400.42947,2402.5768432617188,High Value
44,1,239.41,239.41,44.0,241.47891,241.47891235351562,High Value
17,7,455.9328571428572,3191.53,2.4285714285714284,460.88437,3226.1905822753906,High Value
7,7,819.9228571428572,5739.46,1.0,802.4841,5617.388488769531,High Value
30,15,317.19666666666666,4757.95,2.0,311.4623,4671.934661865234,High Value
358,2,145.20000000000002,290.40000000000003,179.0,145.4296,290.85919189453125,High Value
127,4,185.23499999999999,740.9399999999999,31.75,189.49303,757.9721069335938,High Value
137,1,200.47,200.47,137.0,201.11838,201.11837768554688,High Value
142,1,283.12,283.12,142.0,281.5354,281.535400390625,High Value
132,2,382.67,765.34,66.0,381.93646,763.8729248046875,High Value
38,8,285.71375,2285.71,4.75,289.08,2312.639892578125,High Value
236,1,338.95,338.95,236.0,340.54294,340.5429382324219,High Value
261,1,154.95,154.95,261.0,156.54092,156.54092407226562,High Value
17,4,633.66,2534.64,4.25,636.6296,2546.518310546875,High Value
253,1,417.95,417.95,253.0,419.57822,419.5782165527344,High Value
30,4,456.0925,1824.37,7.5,447.3584,1789.43359375,High Value
35,3,266.24666666666667,798.74,11.666666666666666,262.61987,787.859619140625,High Value
169,2,442.595,885.19,84.5,428.8026,857.605224609375,High Value
3,9,202.61333333333334,1823.52,0.3333333333333333,209.38786,1884.4907684326172,High Value
4,17,617.9111764705882,10504.49,0.23529411764705882,607.0961,10320.634216308594,High Value
185,2,76.2,152.4,92.5,79.03754,158.0750732421875,High Value
188,2,133.54,267.08,94.0,133.47768,266.9553527832031,High Value
170,1,137.45,137.45,170.0,137.07196,137.07196044921875,Medium Value
11,2,192.55,385.1,5.5,192.54146,385.0829162597656,High Value
45,1,522.91,522.91,45.0,523.14954,523.1495361328125,High Value
321,1,153.0,153.0,321.0,156.54092,156.54092407226562,High Value
201,1,326.4,326.4,201.0,326.63617,326.63616943359375,High Value
23,11,514.180909090909,5655.99,2.090909090909091,498.38873,5482.276062011719,High Value
232,1,139.35,139.35,232.0,140.70451,140.7045135498047,Medium Value
38,15,359.736,5396.04,2.533333333333333,367.73788,5516.068267822266,High Value
26,4,298.985,1195.94,6.5,296.26468,1185.0587158203125,High Value
96,4,606.01,2424.04,24.0,606.1842,2424.73681640625,High Value
127,6,546.0666666666667,3276.4000000000005,21.166666666666668,548.7028,3292.2169189453125,High Value
71,3,344.3333333333333,1033.0,23.666666666666668,354.98502,1064.9550476074219,High Value
16,11,312.64363636363635,3439.08,1.4545454545454546,311.0568,3421.624725341797,High Value
15,1,1060.25,1060.25,15.0,1058.5957,1058.595703125,High Value
4,3,958.6700000000001,2876.01,1.3333333333333333,941.9934,2825.980224609375,High Value
3,13,407.5753846153847,5298.4800000000005,0.23076923076923078,412.921,5367.972869873047,High Value
79,4,310.0275,1240.11,19.75,303.90186,1215.607421875,High Value
373,1,303.97,303.97,373.0,306.6955,306.69549560546875,High Value
39,2,346.095,692.19,19.5,347.45953,694.9190673828125,High Value
54,3,233.54333333333332,700.63,18.0,232.31395,696.9418487548828,High Value
2,19,690.001052631579,13110.02,0.10526315789473684,763.23883,14501.537780761719,High Value
9,3,125.81333333333333,377.44,3.0,129.2802,387.84059143066406,High Value
9,2,84.12,168.24,4.5,82.88914,165.7782745361328,High Value
19,4,469.7625,1879.05,4.75,475.5242,1902.0968017578125,High Value
12,7,398.7642857142857,2791.35,1.7142857142857142,401.43008,2810.0105895996094,High Value
113,2,177.555,355.11,56.5,174.65422,349.3084411621094,High Value
4,6,387.06666666666666,2322.4,0.6666666666666666,383.97113,2303.8267822265625,High Value
240,1,110.25,110.25,240.0,110.21234,110.21234130859375,Medium Value
113,1,71.4,71.4,113.0,69.13272,69.13272094726562,Medium Value
178,2,337.26,674.52,89.0,336.81778,673.6355590820312,High Value
5,9,199.73,1797.57,0.5555555555555556,207.34785,1866.1306915283203,High Value
359,1,80.64,80.64,359.0,80.36125,80.36125183105469,Medium Value
1,5,354.452,1772.26,0.2,358.60065,1793.0032348632812,High Value
1,30,186.843,5605.29,0.03333333333333333,181.72112,5451.633453369141,High Value
19,8,432.08750000000003,3456.7000000000003,2.375,434.3685,3474.947998046875,High Value
17,3,278.33,834.99,5.666666666666667,282.71164,848.1349182128906,High Value
22,2,143.795,287.59,11.0,136.73987,273.479736328125,High Value
33,1,712.78,712.78,33.0,715.5102,715.5101928710938,High Value
263,1,15.0,15.0,263.0,18.53191,18.531909942626953,Low Value
51,2,409.40999999999997,818.8199999999999,25.5,405.05295,810.1058959960938,High Value
159,3,123.96,371.88,53.0,127.83975,383.5192565917969,High Value
15,1,271.2,271.2,15.0,271.7237,271.72369384765625,High Value
8,3,757.7266666666668,2273.1800000000003,2.6666666666666665,751.1139,2253.3416748046875,High Value
13,10,399.798,3997.98,1.3,388.55283,3885.5282592773438,High Value
199,5,228.654,1143.27,39.8,230.95319,1154.7659301757812,High Value
57,2,122.905,245.81,28.5,123.94265,247.8852996826172,High Value
11,2,91.385,182.77,5.5,94.168495,188.3369903564453,High Value
97,4,306.3525,1225.41,24.25,296.60675,1186.427001953125,High Value
255,1,56.4,56.4,255.0,60.746323,60.74632263183594,Medium Value
25,3,221.95333333333335,665.86,8.333333333333334,222.53638,667.609130859375,High Value
21,3,219.52333333333334,658.57,7.0,222.32712,666.9813537597656,High Value
159,2,94.01,188.02,79.5,94.33456,188.6691131591797,High Value
72,2,141.735,283.47,36.0,136.48573,272.9714660644531,High Value
53,1,131.94,131.94,53.0,128.36859,128.36859130859375,Medium Value
85,2,139.37,278.74,42.5,136.48573,272.9714660644531,High Value
153,4,466.2975,1865.19,38.25,473.12372,1892.494873046875,High Value
74,2,558.95,1117.9,37.0,552.6653,1105.33056640625,High Value
281,1,225.9,225.9,281.0,225.15872,225.15872192382812,High Value
27,14,140.39642857142857,1965.55,1.9285714285714286,138.27126,1935.7975769042969,High Value
30,1,106.1,106.1,30.0,105.02925,105.02925109863281,Medium Value
25,1,323.04,323.04,25.0,322.39014,322.39013671875,High Value
180,2,175.195,350.39,90.0,174.65422,349.3084411621094,High Value
40,4,174.475,697.9,10.0,169.8559,679.423583984375,High Value
22,3,260.1433333333333,780.43,7.333333333333333,260.49838,781.4951477050781,High Value
22,10,305.59299999999996,3055.9299999999994,2.2,287.89264,2878.9263916015625,High Value
37,9,133.22333333333333,1199.01,4.111111111111111,134.48875,1210.3987884521484,High Value
82,3,428.34666666666664,1285.04,27.333333333333332,435.4359,1306.3077392578125,High Value
74,1,512.31,512.31,74.0,509.29385,509.2938537597656,High Value
11,1,546.04,546.04,11.0,546.0919,546.0919189453125,High Value
16,12,450.9925,5411.91,1.3333333333333333,453.6498,5443.7977294921875,High Value
4,39,200.9674358974359,7837.7300000000005,0.10256410256410256,196.79263,7674.912689208984,High Value
13,4,183.04,732.16,3.25,181.16635,724.6654052734375,High Value
14,5,354.176,1770.8799999999999,2.8,358.60065,1793.0032348632812,High Value
37,4,9.14,36.56,9.25,16.52752,66.11007690429688,Medium Value
4,3,129.22666666666666,387.67999999999995,1.3333333333333333,132.85919,398.57757568359375,High Value
72,7,529.2671428571429,3704.87,10.285714285714286,530.1272,3710.890380859375,High Value
51,1,298.4,298.4,51.0,290.70197,290.70196533203125,High Value
5,5,399.092,1995.46,1.0,393.7092,1968.5459899902344,High Value
23,4,455.0225,1820.09,5.75,447.3584,1789.43359375,High Value
299,1,889.24,889.24,299.0,878.73816,878.7381591796875,High Value
2,3,132.9,398.70000000000005,0.6666666666666666,135.91875,407.75624084472656,High Value
33,1,35.400000000000006,35.400000000000006,33.0,37.284893,37.28489303588867,Low Value
50,1,155.37,155.37,50.0,156.54092,156.54092407226562,High Value
3,3,116.88,350.64,1.0,119.97982,359.93946075439453,High Value
47,1,110.21000000000001,110.21000000000001,47.0,110.21234,110.21234130859375,Medium Value
42,8,199.1725,1593.38,5.25,201.8401,1614.7208251953125,High Value
27,5,555.86,2779.3,5.4,538.0761,2690.3805541992188,High Value
42,1,338.8,338.8,42.0,336.5797,336.5797119140625,High Value
2,124,330.5771774193548,40991.57,0.016129032258064516,350.84702,43505.02990722656,High Value
303,1,205.48,205.48,303.0,205.1067,205.10670471191406,High Value
107,1,51.559999999999995,51.559999999999995,107.0,49.58106,49.581058502197266,Low Value
81,9,100.13333333333333,901.1999999999999,9.0,107.65575,968.9017181396484,High Value
218,4,151.45000000000002,605.8000000000001,54.5,150.64195,602.5678100585938,High Value
372,34,158.565,5391.21,10.941176470588236,158.73055,5396.838531494141,High Value
12,2,57.17,114.34,6.0,62.52878,125.05756378173828,Medium Value
185,2,155.63,311.26,92.5,162.51843,325.036865234375,High Value
373,1,208.97,208.97,373.0,211.8764,211.87640380859375,High Value
2,4,354.5075,1418.03,0.5,357.624,1430.4959716796875,High Value
4,23,1168.6539130434783,26879.04,0.17391304347826086,1185.9194,27276.14697265625,High Value
6,12,429.6383333333333,5155.66,0.5,440.3841,5284.609130859375,High Value
305,1,148.21,148.21,305.0,143.61801,143.61801147460938,Medium Value
369,1,252.8,252.8,369.0,253.41676,253.41676330566406,High Value
3,8,262.6,2100.8,0.375,255.49478,2043.958251953125,High Value
324,1,330.9,330.9,324.0,332.46112,332.46112060546875,High Value
59,6,526.6666666666666,3160.0,9.833333333333334,526.945,3161.6700439453125,High Value
13,3,199.16666666666666,597.5,4.333333333333333,198.82114,596.4634094238281,High Value
31,20,526.316,10526.32,1.55,495.2607,9905.214233398438,High Value
143,1,329.65,329.65,143.0,330.45776,330.457763671875,High Value
30,6,199.51666666666668,1197.1000000000001,5.0,196.27484,1177.6490478515625,High Value
107,5,85.636,428.17999999999995,21.4,84.958694,424.79347229003906,High Value
2,12,157.86249999999998,1894.35,0.16666666666666666,159.9274,1919.1287841796875,High Value
205,1,155.9,155.9,205.0,156.54092,156.54092407226562,High Value
80,5,371.832,1859.1599999999999,16.0,368.7731,1843.8655090332031,High Value
185,6,113.91000000000001,683.46,30.833333333333332,116.12457,696.7474365234375,High Value
170,1,237.61,237.61,170.0,236.02347,236.02346801757812,High Value
44,1,379.45,379.45,44.0,378.65012,378.6501159667969,High Value
174,1,178.51999999999998,178.51999999999998,174.0,179.13272,179.13272094726562,High Value
365,1,458.92,458.92,365.0,461.7489,461.7489013671875,High Value
304,1,133.35000000000002,133.35000000000002,304.0,136.45596,136.45596313476562,Medium Value
3,4,167.9425,671.77,0.75,166.30748,665.2299194335938,High Value
4,4,179.3625,717.45,1.0,180.69093,722.7637329101562,High Value
12,1,190.19,190.19,12.0,191.46674,191.46673583984375,High Value
32,3,299.87,899.61,10.666666666666666,309.96484,929.89453125,High Value
129,1,111.35,111.35,129.0,110.78119,110.78118896484375,Medium Value
21,8,90.75625,726.05,2.625,93.96769,751.7415161132812,High Value
212,2,101.935,203.87,106.0,101.08188,202.16375732421875,High Value
323,2,301.045,602.09,161.5,302.95786,605.9157104492188,High Value
162,1,203.85999999999999,203.85999999999999,162.0,201.11838,201.11837768554688,High Value
56,3,81.36666666666666,244.09999999999997,18.666666666666668,79.97978,239.93934631347656,High Value
225,1,112.25,112.25,225.0,114.2263,114.22630310058594,Medium Value
72,8,139.97625,1119.81,9.0,137.18434,1097.4747314453125,High Value
44,1,98.0,98.0,44.0,100.37126,100.37126159667969,Medium Value
23,1,256.32,256.32,23.0,253.41676,253.41676330566406,High Value
173,3,188.86666666666667,566.6,57.666666666666664,188.2631,564.7893218994141,High Value
85,2,76.03,152.06,42.5,79.03754,158.0750732421875,High Value
159,1,155.8,155.8,159.0,156.54092,156.54092407226562,High Value
190,2,56.099999999999994,112.19999999999999,95.0,56.123066,112.24613189697266,Medium Value
29,1,110.38,110.38,29.0,110.78119,110.78118896484375,Medium Value
21,1,191.67,191.67,21.0,191.46674,191.46673583984375,High Value
71,4,200.06,800.24,17.75,199.91359,799.6543579101562,High Value
247,1,72.9,72.9,247.0,69.13272,69.13272094726562,Medium Value
374,1,243.28,243.28,374.0,241.47891,241.47891235351562,High Value
9,1,366.23,366.23,9.0,368.34332,368.34332275390625,High Value
310,5,62.202,311.01,62.0,65.75289,328.7644577026367,High Value
59,2,205.8,411.6,29.5,204.8424,409.684814453125,High Value
4,1,336.43,336.43,4.0,336.4393,336.4393005371094,High Value
45,3,113.75999999999999,341.28,15.0,119.79598,359.38794708251953,High Value
88,1,1304.04,1304.04,88.0,1298.9982,1298.9981689453125,High Value
4,17,247.3,4204.1,0.23529411764705882,250.19753,4253.357925415039,High Value
64,4,206.63,826.52,16.0,207.56274,830.2509765625,High Value
282,1,207.50000000000003,207.50000000000003,282.0,207.96376,207.96376037597656,High Value
12,7,423.2142857142857,2962.5,1.7142857142857142,428.38757,2998.7130126953125,High Value
373,1,244.08,244.08,373.0,245.56046,245.56045532226562,High Value
133,2,198.645,397.29,66.5,198.61703,397.23406982421875,High Value
45,2,106.27,212.54,22.5,105.20415,210.40829467773438,High Value
11,4,210.75,843.0,2.75,208.41661,833.6664428710938,High Value
36,5,348.096,1740.48,7.2,354.58978,1772.9489135742188,High Value
134,2,204.18,408.36,67.0,204.35095,408.701904296875,High Value
29,3,443.8566666666666,1331.57,9.666666666666666,443.85568,1331.5670471191406,High Value
52,2,352.125,704.25,26.0,347.82855,695.6571044921875,High Value
138,2,72.895,145.79,69.0,73.727165,147.45433044433594,Medium Value
5,1,389.84,389.84,5.0,391.78003,391.780029296875,High Value
9,7,614.46,4301.22,1.2857142857142858,607.61584,4253.3109130859375,High Value
160,1,99.14,99.14,160.0,100.37126,100.37126159667969,Medium Value
49,10,410.64400000000006,4106.4400000000005,4.9,392.569,3925.6900024414062,High Value
131,1,304.56,304.56,131.0,307.0156,307.0155944824219,High Value
8,1,77.50000000000001,77.50000000000001,8.0,80.36125,80.36125183105469,Medium Value
233,2,74.78999999999999,149.57999999999998,116.5,74.35102,148.70204162597656,Medium Value
37,1,176.68,176.68,37.0,174.23735,174.2373504638672,High Value
147,1,358.56000000000006,358.56000000000006,147.0,359.23264,359.2326354980469,High Value
1,45,1300.232888888889,58510.48,0.022222222222222223,1241.4768,55866.456298828125,High Value
72,3,160.73333333333332,482.19999999999993,24.0,158.01157,474.0346984863281,High Value
40,3,336.18,1008.54,13.333333333333334,328.23114,984.6934204101562,High Value
5,12,194.39333333333332,2332.72,0.4166666666666667,201.08083,2412.9699096679688,High Value
199,4,139.325,557.3,49.75,141.04602,564.18408203125,High Value
249,1,12.75,12.75,249.0,18.53191,18.531909942626953,Low Value
66,1,111.68,111.68,66.0,110.78119,110.78118896484375,Medium Value
117,1,508.4599999999999,508.4599999999999,117.0,509.29385,509.2938537597656,High Value
171,1,73.78,73.78,171.0,69.13272,69.13272094726562,Medium Value
21,39,33.242051282051285,1296.44,0.5384615384615384,36.70341,1431.433032989502,High Value
142,1,102.83,102.83,142.0,105.02925,105.02925109863281,Medium Value
32,2,235.85,471.7,16.0,234.52238,469.0447692871094,High Value
38,14,187.32642857142858,2622.57,2.7142857142857144,177.27182,2481.8054809570312,High Value
38,5,219.686,1098.43,7.6,223.44595,1117.2297668457031,High Value
372,1,123.07,123.07,372.0,126.54793,126.54792785644531,Medium Value
374,1,277.35,277.35,374.0,278.23557,278.2355651855469,High Value
166,2,114.1,228.2,83.0,115.71797,231.43594360351562,High Value
